"","date","hits","keyword","geo","time","gprop","category"
"211",2021-04-18,0,"electric cars","UZ","today+5-y","youtube",0
"212",2021-04-25,0,"electric cars","UZ","today+5-y","youtube",0
"213",2021-05-02,0,"electric cars","UZ","today+5-y","youtube",0
"214",2021-05-09,0,"electric cars","UZ","today+5-y","youtube",0
"215",2021-05-16,0,"electric cars","UZ","today+5-y","youtube",0
"216",2021-05-23,0,"electric cars","UZ","today+5-y","youtube",0
"217",2021-05-30,0,"electric cars","UZ","today+5-y","youtube",0
"218",2021-06-06,0,"electric cars","UZ","today+5-y","youtube",0
"219",2021-06-13,0,"electric cars","UZ","today+5-y","youtube",0
"220",2021-06-20,0,"electric cars","UZ","today+5-y","youtube",0
"221",2021-06-27,0,"electric cars","UZ","today+5-y","youtube",0
"222",2021-07-04,0,"electric cars","UZ","today+5-y","youtube",0
"223",2021-07-11,0,"electric cars","UZ","today+5-y","youtube",0
"224",2021-07-18,0,"electric cars","UZ","today+5-y","youtube",0
"225",2021-07-25,0,"electric cars","UZ","today+5-y","youtube",0
"226",2021-08-01,0,"electric cars","UZ","today+5-y","youtube",0
"227",2021-08-08,0,"electric cars","UZ","today+5-y","youtube",0
"228",2021-08-15,0,"electric cars","UZ","today+5-y","youtube",0
"229",2021-08-22,0,"electric cars","UZ","today+5-y","youtube",0
"230",2021-08-29,0,"electric cars","UZ","today+5-y","youtube",0
"231",2021-09-05,0,"electric cars","UZ","today+5-y","youtube",0
"232",2021-09-12,0,"electric cars","UZ","today+5-y","youtube",0
"233",2021-09-19,0,"electric cars","UZ","today+5-y","youtube",0
"234",2021-09-26,0,"electric cars","UZ","today+5-y","youtube",0
"235",2021-10-03,0,"electric cars","UZ","today+5-y","youtube",0
"236",2021-10-10,0,"electric cars","UZ","today+5-y","youtube",0
"237",2021-10-17,0,"electric cars","UZ","today+5-y","youtube",0
"238",2021-10-24,0,"electric cars","UZ","today+5-y","youtube",0
"239",2021-10-31,0,"electric cars","UZ","today+5-y","youtube",0
"240",2021-11-07,0,"electric cars","UZ","today+5-y","youtube",0
"241",2021-11-14,0,"electric cars","UZ","today+5-y","youtube",0
"242",2021-11-21,0,"electric cars","UZ","today+5-y","youtube",0
"243",2021-11-28,21,"electric cars","UZ","today+5-y","youtube",0
"244",2021-12-05,0,"electric cars","UZ","today+5-y","youtube",0
"245",2021-12-12,0,"electric cars","UZ","today+5-y","youtube",0
"246",2021-12-19,0,"electric cars","UZ","today+5-y","youtube",0
"247",2021-12-26,0,"electric cars","UZ","today+5-y","youtube",0
"248",2022-01-02,0,"electric cars","UZ","today+5-y","youtube",0
"249",2022-01-09,0,"electric cars","UZ","today+5-y","youtube",0
"250",2022-01-16,0,"electric cars","UZ","today+5-y","youtube",0
"251",2022-01-23,0,"electric cars","UZ","today+5-y","youtube",0
"252",2022-01-30,17,"electric cars","UZ","today+5-y","youtube",0
"253",2022-02-06,0,"electric cars","UZ","today+5-y","youtube",0
"254",2022-02-13,0,"electric cars","UZ","today+5-y","youtube",0
"255",2022-02-20,0,"electric cars","UZ","today+5-y","youtube",0
"256",2022-02-27,0,"electric cars","UZ","today+5-y","youtube",0
"257",2022-03-06,18,"electric cars","UZ","today+5-y","youtube",0
"258",2022-03-13,0,"electric cars","UZ","today+5-y","youtube",0
"259",2022-03-20,0,"electric cars","UZ","today+5-y","youtube",0
"260",2022-03-27,0,"electric cars","UZ","today+5-y","youtube",0
"261",2022-04-03,0,"electric cars","UZ","today+5-y","youtube",0
"262",2017-04-09,0,"электромобили","UZ","today+5-y","youtube",0
"263",2017-04-16,0,"электромобили","UZ","today+5-y","youtube",0
"264",2017-04-23,0,"электромобили","UZ","today+5-y","youtube",0
"265",2017-04-30,0,"электромобили","UZ","today+5-y","youtube",0
"266",2017-05-07,0,"электромобили","UZ","today+5-y","youtube",0
"267",2017-05-14,0,"электромобили","UZ","today+5-y","youtube",0
"268",2017-05-21,0,"электромобили","UZ","today+5-y","youtube",0
"269",2017-05-28,0,"электромобили","UZ","today+5-y","youtube",0
"270",2017-06-04,0,"электромобили","UZ","today+5-y","youtube",0
"271",2017-06-11,0,"электромобили","UZ","today+5-y","youtube",0
"272",2017-06-18,0,"электромобили","UZ","today+5-y","youtube",0
"273",2017-06-25,0,"электромобили","UZ","today+5-y","youtube",0
"274",2017-07-02,0,"электромобили","UZ","today+5-y","youtube",0
"275",2017-07-09,0,"электромобили","UZ","today+5-y","youtube",0
"276",2017-07-16,0,"электромобили","UZ","today+5-y","youtube",0
"277",2017-07-23,0,"электромобили","UZ","today+5-y","youtube",0
"278",2017-07-30,0,"электромобили","UZ","today+5-y","youtube",0
"279",2017-08-06,0,"электромобили","UZ","today+5-y","youtube",0
"280",2017-08-13,0,"электромобили","UZ","today+5-y","youtube",0
"281",2017-08-20,0,"электромобили","UZ","today+5-y","youtube",0
"282",2017-08-27,0,"электромобили","UZ","today+5-y","youtube",0
"283",2017-09-03,0,"электромобили","UZ","today+5-y","youtube",0
"284",2017-09-10,0,"электромобили","UZ","today+5-y","youtube",0
"285",2017-09-17,0,"электромобили","UZ","today+5-y","youtube",0
"286",2017-09-24,0,"электромобили","UZ","today+5-y","youtube",0
"287",2017-10-01,0,"электромобили","UZ","today+5-y","youtube",0
"288",2017-10-08,0,"электромобили","UZ","today+5-y","youtube",0
"289",2017-10-15,0,"электромобили","UZ","today+5-y","youtube",0
"290",2017-10-22,48,"электромобили","UZ","today+5-y","youtube",0
"291",2017-10-29,0,"электромобили","UZ","today+5-y","youtube",0
"292",2017-11-05,0,"электромобили","UZ","today+5-y","youtube",0
"293",2017-11-12,0,"электромобили","UZ","today+5-y","youtube",0
"294",2017-11-19,0,"электромобили","UZ","today+5-y","youtube",0
"295",2017-11-26,43,"электромобили","UZ","today+5-y","youtube",0
"296",2017-12-03,0,"электромобили","UZ","today+5-y","youtube",0
"297",2017-12-10,0,"электромобили","UZ","today+5-y","youtube",0
"298",2017-12-17,0,"электромобили","UZ","today+5-y","youtube",0
"299",2017-12-24,0,"электромобили","UZ","today+5-y","youtube",0
"300",2017-12-31,0,"электромобили","UZ","today+5-y","youtube",0
"301",2018-01-07,0,"электромобили","UZ","today+5-y","youtube",0
"302",2018-01-14,0,"электромобили","UZ","today+5-y","youtube",0
"303",2018-01-21,0,"электромобили","UZ","today+5-y","youtube",0
"304",2018-01-28,0,"электромобили","UZ","today+5-y","youtube",0
"305",2018-02-04,0,"электромобили","UZ","today+5-y","youtube",0
"306",2018-02-11,0,"электромобили","UZ","today+5-y","youtube",0
"307",2018-02-18,0,"электромобили","UZ","today+5-y","youtube",0
"308",2018-02-25,0,"электромобили","UZ","today+5-y","youtube",0
"309",2018-03-04,0,"электромобили","UZ","today+5-y","youtube",0
"310",2018-03-11,0,"электромобили","UZ","today+5-y","youtube",0
"311",2018-03-18,0,"электромобили","UZ","today+5-y","youtube",0
"312",2018-03-25,33,"электромобили","UZ","today+5-y","youtube",0
"313",2018-04-01,30,"электромобили","UZ","today+5-y","youtube",0
"314",2018-04-08,0,"электромобили","UZ","today+5-y","youtube",0
"315",2018-04-15,0,"электромобили","UZ","today+5-y","youtube",0
"316",2018-04-22,0,"электромобили","UZ","today+5-y","youtube",0
"317",2018-04-29,0,"электромобили","UZ","today+5-y","youtube",0
"318",2018-05-06,0,"электромобили","UZ","today+5-y","youtube",0
"319",2018-05-13,0,"электромобили","UZ","today+5-y","youtube",0
"320",2018-05-20,0,"электромобили","UZ","today+5-y","youtube",0
"321",2018-05-27,0,"электромобили","UZ","today+5-y","youtube",0
"322",2018-06-03,0,"электромобили","UZ","today+5-y","youtube",0
"323",2018-06-10,0,"электромобили","UZ","today+5-y","youtube",0
"324",2018-06-17,0,"электромобили","UZ","today+5-y","youtube",0
"325",2018-06-24,0,"электромобили","UZ","today+5-y","youtube",0
"326",2018-07-01,0,"электромобили","UZ","today+5-y","youtube",0
"327",2018-07-08,48,"электромобили","UZ","today+5-y","youtube",0
"328",2018-07-15,46,"электромобили","UZ","today+5-y","youtube",0
"329",2018-07-22,25,"электромобили","UZ","today+5-y","youtube",0
"330",2018-07-29,0,"электромобили","UZ","today+5-y","youtube",0
"331",2018-08-05,0,"электромобили","UZ","today+5-y","youtube",0
"332",2018-08-12,21,"электромобили","UZ","today+5-y","youtube",0
"333",2018-08-19,0,"электромобили","UZ","today+5-y","youtube",0
"334",2018-08-26,0,"электромобили","UZ","today+5-y","youtube",0
"335",2018-09-02,0,"электромобили","UZ","today+5-y","youtube",0
"336",2018-09-09,0,"электромобили","UZ","today+5-y","youtube",0
"337",2018-09-16,0,"электромобили","UZ","today+5-y","youtube",0
"338",2018-09-23,0,"электромобили","UZ","today+5-y","youtube",0
"339",2018-09-30,0,"электромобили","UZ","today+5-y","youtube",0
"340",2018-10-07,20,"электромобили","UZ","today+5-y","youtube",0
"341",2018-10-14,0,"электромобили","UZ","today+5-y","youtube",0
"342",2018-10-21,23,"электромобили","UZ","today+5-y","youtube",0
"343",2018-10-28,0,"электромобили","UZ","today+5-y","youtube",0
"344",2018-11-04,0,"электромобили","UZ","today+5-y","youtube",0
"345",2018-11-11,0,"электромобили","UZ","today+5-y","youtube",0
"346",2018-11-18,0,"электромобили","UZ","today+5-y","youtube",0
"347",2018-11-25,0,"электромобили","UZ","today+5-y","youtube",0
"348",2018-12-02,0,"электромобили","UZ","today+5-y","youtube",0
"349",2018-12-09,0,"электромобили","UZ","today+5-y","youtube",0
"350",2018-12-16,100,"электромобили","UZ","today+5-y","youtube",0
"351",2018-12-23,0,"электромобили","UZ","today+5-y","youtube",0
"352",2018-12-30,90,"электромобили","UZ","today+5-y","youtube",0
"353",2019-01-06,0,"электромобили","UZ","today+5-y","youtube",0
"354",2019-01-13,0,"электромобили","UZ","today+5-y","youtube",0
"355",2019-01-20,0,"электромобили","UZ","today+5-y","youtube",0
"356",2019-01-27,0,"электромобили","UZ","today+5-y","youtube",0
"357",2019-02-03,43,"электромобили","UZ","today+5-y","youtube",0
